,blyxrs,blzyl,cxbj,date,dateDigit,dateDigitSeparator,day,fxbj,jgpxzd,jxb_id,jxbmc,jxbzls,kch,kch_id,kcmc,kcrow,kklxdm,kzmc,listnav,localeKey,month,pageTotal,pageable,queryModel,rangeable,totalResult,userModel,xf,xxkbj,year,yxzrs,sftj
44,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,F9BBD4C88335C5BFE0530107010A9810,(2023-2024-1)-1100840011012-01,1,1100840011012,1100840011012,大数据分析与处理,16,01,跨学院公共基础课,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,60,
45,11,11,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,F9BCDCD513120D72E0530107010A0100,(2023-2024-1)-1100840011012-05,1,1100840011012,1100840011012,大数据分析与处理,16,01,跨学院公共基础课,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,44,
46,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,F9BCDCD5130A0D72E0530107010A0100,(2023-2024-1)-1100840011012-04,1,1100840011012,1100840011012,大数据分析与处理,16,01,跨学院公共基础课,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,60,
47,14,14,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,F9BCDCD512FE0D72E0530107010A0100,(2023-2024-1)-1100840011012-02,1,1100840011012,1100840011012,大数据分析与处理,16,01,跨学院公共基础课,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,75,
48,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FAED698886BA3620E0530207010AE6FC,(2023-2024-1)-1100840011012-06,1,1100840011012,1100840011012,大数据分析与处理,16,01,跨学院公共基础课,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,74,
49,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FB05783ECB88FE0530207010A5821,(2023-2024-1)-1100850011054-01,1,1100850011054,1100850011054,数学物理方程,17,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,110,
50,3,10,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FB34C1CE48315E0530107010ACBD3,(2023-2024-1)-1100850011054-03,1,1100850011054,1100850011054,数学物理方程,17,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,43,
51,7,34,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3E781C5ADC1493E0530107010A1B68,(2023-2024-1)-1100850011054-02,1,1100850011054,1100850011054,数学物理方程,17,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,83,
52,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB6840775CE31C7AE0530107010A32BA,(2023-2024-1)-1100850011081-03,1,1100850011081,1100850011081,高等数学B1,18,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,21,
53,6,23,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4C71CB3BD8C4DDE0530207010A0A7D,(2023-2024-1)-1100850011081-02,1,1100850011081,1100850011081,高等数学B1,18,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,63,
54,11,16,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4C71CB3BCBC4DDE0530207010A0A7D,(2023-2024-1)-1100850011081-01,1,1100850011081,1100850011081,高等数学B1,18,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,85,
55,15,18,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB619FF639D729CAE0530107010AA3A9,(2023-2024-1)-1100860011002-01,1,1100860011002,1100860011002,大学物理A（下）,19,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,69,
56,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB6188D409D1E99FE0530207010A55E0,(2023-2024-1)-1100860011002-03,1,1100860011002,1100860011002,大学物理A（下）,19,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,20,
57,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB618A2A3658E99CE0530207010AAE17,(2023-2024-1)-1100860011002-02,1,1100860011002,1100860011002,大学物理A（下）,19,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,74,
58,1,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB604A871C682BE6E0530207010A8C04,(2023-2024-1)-1100860011002-05,1,1100860011002,1100860011002,大学物理A（下）,19,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,58,
59,0,18,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB616DD10771D44AE0530207010A91C0,(2023-2024-1)-1100860011002-04,1,1100860011002,1100860011002,大学物理A（下）,19,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,32,
60,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A58B3324ADED3E0530107010ACB40,(2023-2024-1)-1100860011007-07,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
61,1,20,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7AFFB4B54D7E25E0530107010AE247,(2023-2024-1)-1100860011007-59,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,1,
62,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7AFFB4B5477E25E0530107010AE247,(2023-2024-1)-1100860011007-55,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
63,7,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7B0EDF393E8DE3E0530107010AD93E,(2023-2024-1)-1100860011007-68,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
64,0,20,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7B0EDF393A8DE3E0530107010AD93E,(2023-2024-1)-1100860011007-62,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,0,
65,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB79ED80E6097737E0530107010A356D,(2023-2024-1)-1100860011007-40,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,12,
66,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB79ED80E5EC7737E0530107010A356D,(2023-2024-1)-1100860011007-14,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
67,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB79ED80E5D57737E0530107010A356D,(2023-2024-1)-1100860011007-11,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
68,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0AA200A27E0530107010AF7E0,(2023-2024-1)-1100860011007-70,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
69,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A58B333DDDED3E0530107010ACB40,(2023-2024-1)-1100860011007-66,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
70,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0AA180A27E0530107010AF7E0,(2023-2024-1)-1100860011007-65,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
71,19,19,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0AA110A27E0530107010AF7E0,(2023-2024-1)-1100860011007-63,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
72,2,11,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0A9D30A27E0530107010AF7E0,(2023-2024-1)-1100860011007-35,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,11,
73,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0A9CE0A27E0530107010AF7E0,(2023-2024-1)-1100860011007-34,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,10,
74,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0A9C70A27E0530107010AF7E0,(2023-2024-1)-1100860011007-30,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
75,5,5,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A85C0A99D0A27E0530107010AF7E0,(2023-2024-1)-1100860011007-17,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
76,1,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB79ED80E5C07737E0530107010A356D,(2023-2024-1)-1100860011007-10,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,17,
77,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB79ED80E5AA7737E0530107010A356D,(2023-2024-1)-1100860011007-06,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
78,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A96729FAE0530E0530207010A8062,(2023-2024-1)-1100860011007-22,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
79,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A4BEB4A675486E0530207010A87F8,(2023-2024-1)-1100860011007-20,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
80,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7AED8D357D37E2E0530207010AC76A,(2023-2024-1)-1100860011007-54,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
81,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB7A4BEB4A605486E0530207010A87F8,(2023-2024-1)-1100860011007-19,1,1100860011007,1100860011007,大学物理实验B,20,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,20,
